"##characteristics#compile#binary_size#min";"##characteristics#run#execution_time_kernel_0#center";"##characteristics#run#execution_time_kernel_0#halfrange"
34432;3.301835;0.00448599999999999
32088;3.050953;0.009136000000000033
34432;3.2185935;0.0073944999999999705
31460;3.1189855;0.030082500000000012
29980;4.3576285;0.0023165000000000546
31760;3.090778;0.00959500000000002
34496;3.0331985;0.009480500000000003
34432;3.2560015;0.023872499999999963
32088;3.050953;0.009136000000000033
34432;3.2185935;0.0073944999999999705
29980;4.3576285;0.0023165000000000546
32744;4.909873;0.0012340000000001794
33792;3.2329935;0.002543500000000032
58008;11.538542;0.005034000000000205
34432;3.205328;0.010939000000000032
35552;4.4945635;0.03365750000000034
33216;4.470938500000001;0.013394499999999976
33280;4.435548;0.03598899999999983
58368;11.135583;0.04054599999999997
35552;4.4956309999999995;0.0322960000000001
33788;3.412228;0.0021169999999999245
33384;3.6814695;0.027827499999999894
35504;3.3106445;0.0330045000000001
32184;6.1623730000000005;0.025415000000000187
32808;4.617837;0.018000999999999934
36360;4.3022575;0.020339499999999955
36360;4.253997999999999;0.01523500000000011
33940;3.3337;0.0006159999999999499

